group_id,user_id,join_date
404,4115,2022-12-14
439,4115,2022-09-28
459,4115,2022-10-09
469,4115,2022-12-23
494,4115,2022-09-23
39,4116,2022-11-23
43,4116,2022-08-15
48,4116,2022-08-26
80,4116,2022-08-29
90,4116,2022-11-29
141,4116,2022-11-01
232,4116,2022-09-20
274,4116,2022-07-20
293,4116,2022-09-16
310,4116,2022-08-06
316,4116,2022-12-04
360,4116,2022-09-01
364,4116,2022-12-17
365,4116,2022-11-20
400,4116,2022-10-16
416,4116,2022-09-13
431,4116,2022-09-18
53,4119,2022-10-05
56,4119,2022-07-21
63,4119,2022-08-14
94,4119,2022-12-11
110,4119,2022-11-29
158,4119,2022-09-09
245,4119,2022-11-23
286,4119,2022-08-06
299,4119,2022-09-01
311,4119,2022-09-14
316,4119,2022-09-02
431,4119,2022-08-08
437,4119,2022-08-24
462,4119,2022-11-08
478,4119,2022-12-18
254,4120,2022-08-28
308,4120,2022-10-10
7,4121,2022-10-06
57,4121,2022-09-12
100,4121,2022-11-29
161,4121,2022-12-07
202,4121,2022-11-30
274,4121,2022-10-01
276,4121,2022-12-26
364,4121,2022-12-04
391,4121,2022-11-13
9,4123,2022-08-26
145,4123,2022-12-21
156,4123,2022-08-29
438,4123,2023-01-01
471,4123,2022-08-10
15,4125,2022-07-31
85,4125,2022-12-18
232,4125,2022-11-27
245,4125,2022-08-05
270,4125,2022-09-19
314,4125,2022-08-27
335,4125,2022-11-22
360,4125,2022-10-07
377,4125,2022-11-27
391,4125,2022-08-23
400,4125,2022-07-16
406,4125,2022-07-28
416,4125,2022-10-17
417,4125,2022-07-30
469,4125,2022-08-11
340,4126,2022-12-04
1,4128,2022-08-28
20,4128,2022-12-20
28,4128,2022-10-30
35,4128,2022-11-24
66,4128,2022-11-30
84,4128,2022-09-11
156,4128,2023-01-01
214,4128,2022-11-25
228,4128,2022-09-14
281,4128,2022-10-12
431,4128,2023-01-01
476,4128,2022-10-01
114,4130,2022-09-07
437,4130,2022-12-24
14,4134,2022-12-10
83,4134,2023-01-01
162,4134,2022-09-05
173,4134,2022-08-08
248,4134,2022-10-19
281,4134,2022-09-16
394,4134,2022-09-05
397,4134,2022-12-19
424,4134,2022-12-25
468,4134,2022-11-03
479,4134,2022-12-03
192,4138,2022-08-16
332,4138,2022-08-09
34,4139,2022-11-26
131,4139,2022-08-24
140,4139,2022-09-13
141,4139,2022-12-27
144,4139,2022-07-24
263,4139,2022-12-26
270,4139,2022-11-28
316,4139,2022-10-07
366,4139,2022-11-15
376,4139,2022-07-21
400,4139,2022-09-18
440,4139,2022-10-19
444,4139,2022-11-14
493,4139,2022-12-30
500,4139,2022-11-22
54,4140,2022-10-15
125,4140,2022-08-20
256,4140,2022-10-28
278,4140,2022-07-18
343,4140,2022-10-15
364,4140,2022-10-05
376,4140,2022-10-12
421,4140,2023-01-01
433,4140,2022-10-13
438,4140,2022-12-02
455,4140,2022-12-23
116,4141,2022-12-13
171,4141,2022-10-03
188,4141,2022-09-20
313,4141,2022-08-03
340,4141,2022-12-09
343,4141,2022-10-29
364,4141,2022-08-18
404,4141,2022-07-19
410,4141,2022-09-17
454,4141,2022-08-08
492,4141,2022-12-26
64,4143,2022-08-13
132,4143,2022-10-09
145,4143,2022-11-16
156,4143,2022-08-08
171,4143,2022-12-23
266,4143,2022-12-16
356,4143,2022-09-10
421,4143,2023-01-01
449,4143,2022-09-02
468,4143,2022-09-05
469,4143,2022-10-11
10,4144,2022-09-06
20,4144,2022-09-30
227,4144,2022-08-22
304,4144,2022-08-04
327,4144,2022-09-06
473,4144,2022-09-02
37,4147,2022-10-25
57,4147,2022-11-05
64,4147,2022-07-26
65,4147,2022-09-30
100,4147,2022-08-06
142,4147,2022-07-20
144,4147,2022-10-03
206,4147,2022-12-11
272,4147,2022-08-18
275,4147,2022-08-15
299,4147,2022-09-02
376,4147,2022-08-25
382,4147,2022-12-20
391,4147,2022-07-27
481,4147,2022-09-26
55,4148,2022-10-20
112,4148,2022-08-05
126,4148,2022-08-22
136,4148,2022-08-02
211,4148,2022-11-26
220,4148,2022-09-15
245,4148,2022-11-15
254,4148,2022-10-16
268,4148,2022-09-28
276,4148,2022-08-20
363,4148,2023-01-01
364,4148,2022-11-26
369,4148,2022-09-06
376,4148,2022-08-25
381,4148,2022-11-18
424,4148,2022-08-17
442,4148,2022-10-24
469,4148,2022-08-31
13,4151,2022-12-21
84,4151,2022-10-14
213,4151,2022-08-25
288,4151,2022-09-13
360,4151,2022-08-02
394,4151,2022-07-21
433,4151,2022-08-19
441,4151,2022-10-14
452,4151,2022-08-15
458,4151,2023-01-01
476,4151,2022-12-08
37,4152,2022-08-20
51,4152,2022-07-16
64,4152,2022-07-30
65,4152,2022-12-31
85,4152,2022-09-19
137,4152,2022-11-22
145,4152,2022-07-14
149,4152,2022-07-19
176,4152,2022-07-21
200,4152,2022-08-28
211,4152,2022-11-22
261,4152,2022-10-01
310,4152,2022-07-12
327,4152,2022-09-23
368,4152,2022-12-30
390,4152,2022-12-10
419,4152,2022-09-30
437,4152,2022-07-27
469,4152,2022-07-18
486,4152,2022-09-19
20,4153,2022-11-18
48,4153,2022-10-19
117,4153,2022-08-13
137,4153,2023-01-01
206,4153,2022-11-25
231,4153,2022-09-28
245,4153,2022-08-14
299,4153,2022-11-06
366,4153,2023-01-01
400,4153,2022-11-07
402,4153,2022-09-09
434,4153,2022-11-21
479,4153,2022-10-04
498,4153,2023-01-01
22,4154,2022-12-12
390,4154,2022-11-18
35,4155,2023-01-01
73,4155,2022-12-17
216,4155,2022-10-03
247,4155,2022-10-09
257,4155,2022-12-22
400,4155,2023-01-01
55,4157,2022-10-20
345,4157,2022-12-13
152,4158,2022-11-02
275,4158,2022-09-19
320,4158,2022-08-15
361,4158,2022-09-01
363,4158,2022-10-15
116,4159,2022-07-18
63,4160,2022-07-24
100,4160,2022-12-17
126,4160,2022-09-26
141,4160,2022-11-28
179,4160,2023-01-01
195,4160,2022-12-02
315,4160,2022-09-05
329,4160,2022-11-29
333,4160,2022-12-27
349,4160,2022-10-05
352,4160,2022-07-24
359,4160,2022-12-17
469,4160,2022-08-04
480,4160,2022-07-23
13,4161,2022-12-06
84,4161,2022-10-15
85,4161,2022-09-15
98,4161,2022-10-31
110,4161,2022-07-14
121,4161,2022-12-15
156,4161,2023-01-01
225,4161,2022-12-12
282,4161,2022-11-19
310,4161,2022-08-11
328,4161,2022-08-06
339,4161,2022-11-06
384,4161,2022-08-24
481,4161,2022-11-08
38,4162,2022-12-09
61,4162,2022-08-01
62,4162,2022-09-19
84,4162,2022-12-06
95,4162,2022-11-25
120,4162,2022-09-06
153,4162,2022-11-03
260,4162,2022-10-21
334,4162,2023-01-01
386,4162,2022-12-02
431,4162,2022-09-29
195,4163,2022-08-12
211,4163,2023-01-01
352,4163,2022-12-07
389,4163,2022-08-19
394,4163,2022-07-24
498,4163,2022-07-30
231,4164,2022-10-03
254,4164,2022-11-19
261,4164,2022-12-23
437,4164,2022-11-25
480,4164,2022-12-27
20,4165,2022-11-13
67,4166,2022-09-09
177,4166,2022-12-14
35,4167,2022-10-11
37,4167,2023-01-01
66,4167,2022-08-15
85,4167,2022-11-26
110,4167,2022-08-05
122,4167,2022-08-30
153,4167,2022-08-28
155,4167,2022-08-10
455,4167,2022-10-25
480,4167,2022-10-29
4,4170,2022-10-10
9,4170,2022-09-11
59,4170,2022-12-08
151,4170,2022-09-06
154,4170,2022-11-29
173,4170,2022-10-12
177,4170,2022-09-24
186,4170,2022-09-18
189,4170,2023-01-01
232,4170,2022-08-31
336,4170,2022-12-11
340,4170,2022-10-04
371,4170,2022-07-24
475,4170,2022-07-31
27,4172,2022-12-13
95,4172,2022-10-15
437,4172,2022-11-04
440,4172,2022-10-11
136,4173,2022-09-27
144,4173,2022-10-13
211,4173,2022-10-07
327,4173,2022-10-10
57,4174,2022-12-11
9,4179,2022-08-23
37,4179,2022-09-02
64,4179,2022-10-21
87,4179,2022-12-06
102,4179,2022-11-09
201,4179,2022-10-15
244,4179,2022-12-25
289,4179,2022-12-08
327,4179,2022-11-12
341,4179,2022-10-20
382,4179,2022-09-08
391,4179,2022-09-08
399,4179,2022-11-27
442,4179,2022-08-11
462,4179,2023-01-01
481,4179,2022-10-27
144,4182,2022-11-21
334,4182,2022-12-18
417,4182,2022-11-02
486,4182,2022-12-13
14,4183,2022-08-11
308,4183,2022-08-14
59,4185,2022-10-26
116,4185,2022-10-01
275,4185,2022-09-29
299,4185,2023-01-01
400,4185,2023-01-01
424,4185,2022-11-10
447,4185,2022-07-19
495,4185,2022-08-07
55,4187,2022-08-10
80,4187,2022-09-12
248,4187,2022-10-26
469,4187,2022-08-04
39,4189,2022-07-26
43,4189,2022-07-16
75,4189,2022-09-13
113,4189,2022-09-16
122,4189,2022-08-15
146,4189,2022-11-26
232,4189,2022-09-28
279,4189,2022-10-28
332,4189,2022-12-11
335,4189,2022-08-30
368,4189,2022-09-27
460,4189,2022-12-20
498,4189,2022-12-23
13,4190,2022-08-28
44,4190,2022-10-03
67,4190,2022-08-07
75,4190,2022-07-29
115,4190,2022-08-11
117,4190,2022-07-20
186,4190,2022-11-25
206,4190,2022-09-11
275,4190,2022-09-21
281,4190,2022-11-03
300,4190,2022-09-23
314,4190,2022-07-26
359,4190,2022-09-20
405,4190,2022-07-23
416,4190,2022-07-29
424,4190,2022-11-13
479,4190,2022-10-21
480,4190,2022-09-26
488,4190,2022-11-27
316,4191,2022-10-16
381,4191,2022-08-17
400,4191,2022-11-30
498,4191,2022-11-20
6,4192,2022-12-31
37,4192,2022-12-31
74,4192,2022-09-18
96,4192,2022-07-30
110,4192,2023-01-01
117,4192,2022-08-28
155,4192,2022-09-07
158,4192,2022-12-20
165,4192,2022-09-22
254,4192,2022-11-16
275,4192,2022-08-21
281,4192,2022-10-21
289,4192,2022-10-23
311,4192,2022-11-29
364,4192,2022-08-13
402,4192,2022-10-27
441,4192,2022-08-19
442,4192,2022-12-28
495,4192,2022-08-31
167,4193,2022-08-31
176,4193,2022-11-10
209,4193,2022-10-03
223,4193,2023-01-01
243,4193,2022-09-12
299,4193,2022-12-29
305,4193,2022-12-31
317,4193,2022-09-20
340,4193,2022-08-09
343,4193,2022-07-22
359,4193,2022-08-03
418,4193,2022-07-26
436,4193,2023-01-01
469,4193,2022-08-01
476,4193,2022-08-10
188,4194,2022-12-17
6,4196,2022-11-01
34,4196,2022-07-15
41,4196,2022-07-23
120,4196,2022-10-15
156,4196,2022-12-27
201,4196,2022-10-02
202,4196,2022-09-07
206,4196,2022-09-18
308,4196,2022-09-26
317,4196,2022-09-09
365,4196,2022-08-14
460,4196,2022-11-02
479,4196,2022-09-18
34,4197,2022-10-02
43,4197,2022-09-25
44,4197,2022-09-30
78,4197,2022-12-05
114,4197,2022-11-04
117,4197,2022-09-19
121,4197,2022-08-05
140,4197,2022-09-30
145,4197,2023-01-01
223,4197,2022-10-02
260,4197,2022-10-26
286,4197,2022-12-28
293,4197,2022-11-03
308,4197,2022-12-07
347,4197,2022-12-27
368,4197,2022-12-10
417,4197,2022-07-19
419,4197,2022-11-29
175,4198,2022-11-17
284,4198,2022-12-01
308,4198,2022-09-16
480,4198,2022-11-07
131,4199,2022-08-17
245,4199,2022-08-15
1,4200,2022-08-30
40,4201,2022-11-05
48,4201,2022-12-15
51,4201,2022-10-25
87,4201,2022-11-04
102,4201,2022-12-23
159,4201,2022-09-21
179,4201,2022-11-02
214,4201,2022-07-16
239,4201,2022-11-26
299,4201,2022-08-07
340,4201,2022-07-24
348,4201,2022-11-22
411,4201,2022-09-25
440,4201,2022-10-13
453,4201,2022-11-17
493,4201,2022-10-14
9,4202,2022-10-15
37,4202,2022-07-25
42,4202,2022-08-21
51,4202,2022-09-12
57,4202,2022-10-12
64,4202,2022-09-15
67,4202,2022-10-15
145,4202,2022-12-09
156,4202,2022-10-28
186,4202,2022-10-21
241,4202,2022-09-20
274,4202,2022-11-04
308,4202,2022-12-11
382,4202,2022-10-24
454,4202,2022-09-27
469,4202,2022-11-05
489,4202,2022-07-27
11,4203,2022-07-31
79,4203,2022-12-04
112,4203,2022-08-09
145,4203,2022-10-15
162,4203,2022-11-09
199,4203,2022-07-15
281,4203,2022-09-12
297,4203,2022-08-08
299,4203,2022-12-21
332,4203,2022-12-16
394,4203,2022-10-26
400,4203,2022-09-02
163,4204,2022-08-08
393,4204,2022-12-21
82,4205,2022-08-18
120,4205,2023-01-01
177,4205,2022-08-22
180,4205,2022-11-27
219,4205,2022-11-13
221,4205,2022-09-01
298,4205,2022-10-19
322,4205,2022-09-20
329,4205,2022-08-20
348,4205,2022-09-21
424,4205,2022-11-04
495,4205,2022-12-12
411,4208,2022-07-16
198,4209,2022-11-02
230,4209,2022-07-23
468,4209,2022-10-07
471,4209,2022-08-02
310,4213,2022-09-23
110,4216,2022-12-22
198,4216,2022-12-08
207,4216,2022-12-02
244,4216,2023-01-01
247,4216,2022-08-19
256,4216,2022-12-30
275,4216,2022-07-19
311,4216,2022-12-03
388,4216,2022-12-13
454,4216,2022-11-08
495,4216,2022-10-29
102,4219,2022-12-04
228,4219,2022-09-17
43,4220,2022-10-17
61,4220,2022-11-08
104,4220,2022-11-04
116,4220,2022-10-23
117,4220,2022-11-18
126,4220,2022-09-25
142,4220,2022-11-23
216,4220,2022-11-02
228,4220,2022-12-05
281,4220,2022-08-01
297,4220,2022-09-11
376,4220,2022-08-23
382,4220,2022-07-31
431,4220,2022-12-31
436,4220,2022-11-11
457,4220,2022-07-23
464,4220,2022-11-22
470,4220,2022-08-31
27,4223,2022-12-23
61,4223,2022-09-04
74,4223,2022-12-03
116,4223,2022-11-23
171,4223,2023-01-01
231,4223,2022-10-20
248,4223,2022-11-22
309,4223,2022-10-04
370,4223,2022-08-01
376,4223,2022-10-27
382,4223,2022-09-20
417,4223,2022-07-29
440,4223,2022-08-08
442,4223,2022-09-03
41,4224,2022-11-24
66,4226,2022-09-05
248,4226,2022-12-16
352,4226,2022-09-19
365,4226,2022-12-22
400,4226,2023-01-01
472,4226,2022-11-26
500,4226,2022-08-20
28,4227,2022-12-24
38,4227,2022-11-28
73,4227,2022-10-08
120,4227,2022-11-18
173,4227,2023-01-01
231,4227,2022-10-02
237,4227,2022-11-19
247,4227,2022-12-13
389,4227,2022-08-18
442,4227,2022-12-02
479,4227,2022-09-23
281,4228,2022-08-06
327,4228,2022-09-17
41,4229,2022-11-10
94,4229,2022-12-13
173,4229,2022-08-20
411,4229,2022-09-15
411,4230,2022-12-10
44,4231,2022-10-27
227,4231,2022-12-15
328,4231,2022-09-04
365,4231,2023-01-01
387,4231,2022-12-27
420,4231,2022-08-28
438,4231,2022-10-02
117,4232,2022-09-24
144,4232,2022-11-24
188,4232,2022-08-19
228,4232,2022-09-09
293,4232,2022-10-07
416,4232,2022-12-29
427,4232,2022-09-14
442,4232,2022-09-08
38,4233,2022-11-07
130,4233,2022-12-08
211,4233,2022-12-20
396,4233,2022-09-20
440,4233,2022-09-19
498,4233,2022-07-28
370,4234,2022-11-14
436,4234,2022-07-20
87,4235,2022-12-03
188,4235,2022-09-18
405,4235,2022-10-11
37,4236,2022-10-24
64,4236,2022-11-22
247,4236,2022-10-18
400,4236,2022-08-03
482,4236,2022-08-09
20,4237,2022-07-26
33,4237,2022-07-19
62,4237,2022-09-19
84,4237,2022-09-12
95,4237,2022-07-19
137,4237,2022-09-03
170,4237,2023-01-01
202,4237,2023-01-01
293,4237,2022-09-19
317,4237,2022-10-25
329,4237,2022-10-26
342,4237,2022-09-23
63,4238,2022-07-30
96,4238,2023-01-01
128,4238,2022-10-21
171,4238,2022-12-27
195,4238,2022-08-22
219,4238,2022-08-16
231,4238,2022-11-11
243,4238,2023-01-01
333,4238,2022-09-21
346,4238,2023-01-01
363,4238,2022-12-01
368,4238,2022-11-13
379,4238,2023-01-01
390,4238,2022-11-02
391,4238,2022-10-18
404,4238,2022-10-12
440,4238,2022-09-20
460,4238,2022-08-20
66,4239,2022-10-26
84,4239,2022-10-10
440,4239,2022-09-20
126,4240,2022-08-08
137,4240,2022-08-27
296,4240,2022-09-15
396,4240,2022-08-31
418,4240,2022-12-15
454,4240,2022-07-21
72,4241,2022-11-22
87,4241,2022-11-17
152,4241,2022-09-15
169,4241,2022-07-28
177,4241,2022-07-27
188,4241,2022-09-17
259,4241,2022-07-29
263,4241,2022-11-27
389,4241,2022-12-19
470,4241,2022-09-11
100,4242,2022-07-18
116,4242,2022-11-01
136,4242,2022-08-21
142,4242,2022-09-28
149,4242,2022-08-25
245,4242,2022-08-20
254,4242,2022-12-06
327,4242,2022-12-31
416,4242,2022-09-30
438,4242,2022-10-09
469,4242,2022-12-21
156,4244,2022-12-21
397,4244,2022-12-29
14,4245,2022-08-30
44,4245,2022-07-22
94,4245,2022-12-20
126,4245,2022-10-06
364,4245,2022-10-12
448,4245,2022-08-14
37,4247,2022-09-25
74,4247,2022-09-14
77,4247,2023-01-01
186,4247,2023-01-01
245,4247,2023-01-01
278,4247,2022-07-26
366,4247,2022-12-17
417,4247,2022-11-16
440,4247,2022-12-21
472,4247,2022-08-31
480,4247,2022-08-08
486,4247,2022-11-05
59,4248,2022-10-01
211,4248,2022-12-05
289,4248,2022-12-29
308,4248,2022-09-02
7,4249,2022-09-20
118,4249,2022-08-12
211,4249,2022-08-13
431,4249,2022-10-10
12,4250,2023-01-01
14,4250,2022-12-25
64,4250,2022-07-25
94,4250,2022-09-16
169,4250,2022-08-16
193,4250,2022-08-24
206,4250,2022-10-10
221,4250,2022-10-16
291,4250,2022-11-10
305,4250,2022-08-17
340,4250,2022-10-18
389,4250,2022-11-27
402,4250,2022-08-22
422,4250,2022-08-21
74,4251,2022-12-17
91,4251,2022-11-30
140,4251,2022-08-18
193,4251,2022-10-19
290,4251,2022-08-02
342,4251,2022-10-14
410,4251,2022-08-30
439,4251,2022-07-30
460,4251,2022-08-16
286,4253,2022-07-21
313,4253,2023-01-01
19,4254,2022-07-22
117,4254,2022-07-24
140,4254,2022-08-11
156,4254,2022-12-09
212,4254,2022-11-14
327,4254,2022-07-28
335,4254,2022-12-18
439,4254,2022-11-05
469,4254,2022-07-19
41,4255,2022-09-30
267,4255,2022-10-25
122,4256,2022-08-09
254,4256,2022-10-31
360,4256,2022-08-24
80,4257,2022-08-22
107,4257,2022-10-28
228,4257,2022-09-11
266,4257,2022-10-08
444,4257,2022-07-22
455,4257,2022-12-27
458,4257,2022-11-22
66,4258,2022-12-15
79,4258,2022-11-21
85,4258,2022-10-15
94,4258,2022-11-02
99,4258,2023-01-01
286,4258,2022-07-28
343,4258,2023-01-01
349,4258,2022-09-16
382,4258,2022-09-03
396,4258,2022-09-05
433,4258,2022-09-12
465,4258,2022-08-16
240,4259,2023-01-01
145,4260,2022-12-04
231,4260,2022-11-01
254,4260,2022-12-24
309,4260,2022-11-08
310,4260,2022-09-22
492,4260,2022-10-04
13,4263,2022-07-26
66,4263,2022-09-16
94,4263,2022-11-01
116,4263,2022-10-11
142,4263,2022-11-11
162,4263,2022-10-31
188,4263,2022-10-14
193,4263,2022-08-30
365,4263,2022-10-07
397,4263,2022-11-04
444,4263,2022-09-15
2,4266,2022-11-06
112,4266,2022-08-19
137,4266,2022-07-25
216,4266,2022-08-03
424,4266,2022-12-12
328,4267,2022-10-09
479,4267,2023-01-01
47,4268,2023-01-01
95,4268,2022-08-03
173,4268,2022-09-15
394,4268,2022-12-17
496,4268,2022-11-26
59,4269,2023-01-01
165,4269,2022-12-02
348,4269,2022-07-24
379,4269,2022-07-29
95,4270,2022-11-16
455,4270,2023-01-01
481,4270,2022-09-09
32,4272,2022-12-28
34,4272,2022-12-01
51,4272,2022-09-16
90,4272,2022-10-18
116,4272,2022-07-22
128,4272,2022-09-27
193,4272,2022-12-08
254,4272,2022-10-20
293,4272,2022-12-11
315,4272,2022-10-19
328,4272,2022-11-10
347,4272,2022-11-11
465,4272,2022-09-26
493,4272,2022-12-19
436,4273,2022-08-07
126,4274,2022-11-18
481,4274,2022-12-17
498,4274,2022-10-23
51,4276,2022-09-17
96,4276,2022-08-22
117,4276,2022-11-29
189,4276,2023-01-01
214,4276,2022-09-18
247,4276,2023-01-01
273,4276,2022-10-28
357,4276,2022-11-03
360,4276,2022-09-02
418,4276,2022-09-22
437,4276,2022-12-18
498,4276,2022-09-17
92,4278,2022-10-18
448,4278,2022-08-05
170,4279,2023-01-01
273,4279,2022-08-03
7,4280,2022-11-07
94,4280,2023-01-01
96,4280,2022-12-23
117,4280,2022-12-30
118,4280,2022-10-29
128,4280,2022-10-14
140,4280,2022-07-28
173,4280,2022-08-09
220,4280,2022-08-10
243,4280,2023-01-01
400,4280,2022-10-22
417,4280,2022-07-26
438,4280,2022-12-10
440,4280,2022-09-25
459,4280,2023-01-01
490,4280,2022-08-20
1,4281,2022-11-27
27,4281,2022-12-07
61,4281,2022-12-22
90,4281,2022-12-12
117,4281,2022-09-05
120,4281,2022-08-13
126,4281,2022-11-17
131,4281,2022-11-25
140,4281,2022-10-15
153,4281,2022-10-15
173,4281,2022-08-26
198,4281,2022-09-08
211,4281,2022-10-08
359,4281,2022-11-14
381,4281,2022-07-31
418,4281,2022-09-27
437,4281,2022-08-20
438,4281,2022-12-23
469,4281,2022-09-25
71,4282,2022-07-21
77,4282,2022-11-16
83,4282,2022-08-21
150,4282,2022-11-08
223,4282,2022-09-16
225,4282,2022-08-01
261,4282,2023-01-01
334,4282,2022-11-20
366,4282,2022-11-26
500,4282,2022-09-01
9,4283,2022-08-22
19,4283,2022-08-14
115,4283,2022-09-04
290,4283,2022-08-20
365,4283,2022-12-25
371,4283,2022-10-17
448,4283,2022-10-04
454,4283,2022-08-29
462,4283,2022-08-08
498,4283,2022-09-30
51,4287,2022-09-14
64,4287,2022-11-05
92,4287,2022-11-27
107,4287,2022-09-14
177,4287,2022-09-24
182,4287,2023-01-01
183,4287,2022-08-22
201,4287,2022-12-12
376,4287,2022-07-29
402,4287,2022-09-04
480,4287,2023-01-01
487,4287,2023-01-01
496,4287,2022-10-13
282,4288,2022-10-28
495,4288,2022-08-20
80,4289,2023-01-01
117,4289,2022-12-07
193,4289,2022-07-22
211,4289,2022-11-07
220,4289,2022-08-03
239,4289,2022-12-21
249,4289,2022-12-25
376,4289,2022-11-17
401,4289,2022-07-25
468,4289,2022-09-28
486,4289,2022-08-22
496,4289,2022-09-28
80,4290,2022-11-30
377,4290,2022-08-10
9,4292,2022-10-16
39,4292,2022-11-27
76,4292,2023-01-01
80,4292,2022-08-13
102,4292,2022-12-10
141,4292,2022-12-27
167,4292,2022-08-22
245,4292,2022-12-30
317,4292,2022-11-27
364,4292,2022-10-02
424,4292,2022-08-14
490,4292,2022-12-21
84,4293,2022-08-05
92,4293,2022-10-16
128,4293,2022-12-03
142,4293,2022-12-02
281,4293,2022-09-17
349,4293,2022-11-06
364,4293,2023-01-01
397,4293,2022-09-02
416,4293,2022-12-24
455,4293,2022-09-04
43,4294,2023-01-01
48,4294,2023-01-01
56,4294,2022-10-13
76,4294,2022-11-11
164,4294,2023-01-01
188,4294,2022-08-07
208,4294,2022-09-02
247,4294,2022-10-05
268,4294,2022-08-31
281,4294,2022-09-24
313,4294,2022-09-24
316,4294,2022-11-10
340,4294,2022-12-01
361,4294,2022-08-01
410,4294,2023-01-01
431,4294,2022-11-10
440,4294,2022-08-04
173,4295,2022-09-03
17,4296,2022-10-01
62,4296,2022-11-30
130,4296,2022-09-22
144,4296,2022-10-17
166,4296,2022-09-19
208,4296,2022-11-06
211,4296,2022-07-29
223,4296,2022-08-24
254,4296,2022-12-09
279,4296,2023-01-01
310,4296,2022-10-23
352,4296,2022-09-18
364,4296,2022-11-27
382,4296,2022-10-26
409,4296,2022-09-07
422,4296,2022-10-09
440,4296,2022-09-30
460,4296,2022-11-06
469,4296,2022-12-21
59,4297,2022-10-24
83,4297,2022-11-12
107,4297,2022-09-13
116,4297,2022-09-25
136,4297,2022-08-24
261,4297,2022-07-29
300,4297,2022-11-17
308,4297,2022-08-31
315,4297,2023-01-01
327,4297,2022-11-14
376,4297,2022-09-23
394,4297,2022-09-24
421,4297,2022-09-06
12,4298,2022-12-18
35,4298,2022-07-29
43,4298,2022-11-02
57,4298,2022-10-01
155,4298,2022-11-12
177,4298,2022-09-08
243,4298,2022-07-25
245,4298,2022-08-11
338,4298,2022-12-31
84,4299,2022-12-13
100,4299,2023-01-01
131,4299,2022-09-19
179,4299,2022-10-27
208,4299,2022-10-01
261,4299,2022-09-01
297,4299,2022-09-19
9,4300,2022-08-09
80,4300,2023-01-01
150,4300,2022-08-16
206,4300,2022-11-18
216,4300,2022-12-17
286,4300,2022-09-25
296,4300,2023-01-01
327,4300,2022-12-05
344,4300,2022-11-30
360,4300,2022-12-06
427,4300,2022-12-14
438,4300,2022-10-24
500,4300,2022-11-27
65,4301,2022-09-20
169,4301,2022-11-27
177,4301,2022-12-07
202,4301,2023-01-01
206,4301,2022-12-10
270,4301,2022-08-12
311,4301,2022-12-17
394,4301,2022-08-29
401,4301,2022-10-13
479,4301,2022-08-03
495,4301,2022-10-12
152,4304,2022-11-13
180,4304,2022-09-20
188,4304,2022-12-26
202,4304,2022-12-08
254,4304,2022-09-05
283,4304,2022-09-29
293,4304,2022-11-14
370,4304,2022-07-24
402,4304,2022-11-13
457,4304,2023-01-01
493,4304,2022-09-20
494,4304,2022-09-16
140,4305,2022-08-25
276,4305,2022-11-24
7,4308,2022-12-09
75,4308,2023-01-01
135,4308,2022-10-13
216,4308,2022-10-24
272,4308,2022-09-13
364,4308,2022-08-21
395,4308,2022-08-15
144,4310,2022-08-09
180,4310,2022-09-13
254,4310,2022-09-21
290,4310,2022-09-09
38,4311,2022-12-11
65,4311,2022-09-03
276,4311,2022-07-31
308,4311,2022-10-17
351,4311,2023-01-01
438,4311,2022-07-31
495,4311,2023-01-01
57,4312,2022-10-06
80,4312,2022-08-08
136,4312,2022-12-01
155,4312,2022-07-25
215,4312,2022-09-28
267,4312,2022-09-12
270,4312,2022-09-10
311,4312,2022-08-13
317,4312,2022-09-27
328,4312,2022-08-01
332,4312,2022-09-10
361,4312,2022-12-09
430,4312,2022-10-04
449,4312,2022-12-23
489,4312,2022-10-14
496,4312,2022-12-30
323,4313,2022-08-15
37,4315,2022-09-22
220,4315,2022-11-22
500,4315,2022-09-19
28,4316,2022-08-17
130,4316,2022-11-14
245,4316,2022-09-20
293,4316,2022-09-19
369,4316,2022-10-20
371,4316,2022-10-12
418,4316,2022-10-20
469,4316,2023-01-01
87,4320,2022-08-16
94,4320,2022-09-12
173,4320,2022-12-17
175,4320,2022-08-11
279,4320,2022-12-29
301,4320,2022-09-01
33,4322,2022-11-08
121,4322,2022-09-14
178,4322,2022-09-20
340,4322,2022-11-19
494,4324,2022-12-29
48,4326,2022-09-18
61,4326,2022-07-29
83,4326,2022-12-09
94,4326,2022-09-04
113,4326,2022-11-26
158,4326,2022-10-12
232,4326,2022-12-19
274,4326,2022-09-27
360,4326,2022-08-08
389,4326,2022-11-29
395,4326,2022-11-19
418,4326,2022-10-21
10,4327,2022-09-12
54,4327,2022-09-07
137,4327,2022-07-30
160,4327,2022-10-31
175,4327,2022-10-28
286,4327,2022-10-27
308,4327,2022-11-11
311,4327,2022-12-13
356,4327,2022-09-02
369,4327,2022-10-23
409,4327,2022-10-16
417,4327,2022-12-17
452,4327,2022-10-14
284,4329,2022-08-26
87,4332,2022-11-08
276,4332,2022-12-20
332,4332,2022-09-18
382,4332,2022-10-06
37,4333,2022-10-27
83,4333,2022-12-19
117,4333,2022-08-01
173,4333,2022-11-17
202,4333,2022-10-07
231,4333,2022-12-21
382,4333,2023-01-01
411,4333,2022-11-20
417,4333,2022-09-15
430,4333,2022-09-24
438,4333,2023-01-01
