post_id,text,activity_id,photo_id
7548,Hu5c0nori,,
7549,tGD0cB,,
7550,6wUt,,
7551,siBQdMsCx7XZhjB9qxp6O0z1NOinv,203,
7552,mmuRzYPweoT5eEgF,,2857
7553,RAvGGq7EJRIu33,296,2858
7554,az8ezEYEGh1cmnAqeZMASo,,
7555,n95RcWlL0k1YVg,,2859
7556,ZWnGrMK3Sc0thU2i4y,,
7557,u3,,
7558,86cNCRrYsh8dBRLix,181,2860
7559,yHUuZJhszNTD,,2861
7560,7qNzTYfzZfkWP3U4o4Ug4DzTi0,,2862
7561,Mm7S6tfn8GPHOAV65qy,,
7562,v61gHr,,2863
7563,q9suUMANBDdQo,,2864
7564,BhtuuV7IBAKoBs,,
7565,BHLekm2hGS4m0,,
7566,XZZwzxDeQtVFdgyy4N9l0qte,,
7567,oJ1biQxdwM9dt,190,2865
7568,NaMv1Szn,382,2866
7569,9ownei9JMeDPZN56hby0T6i3T,,
7570,d5,,
7571,3EbJvsm4yGQm4T,,2867
7572,5g1jJzYW0fkbDZH6FSl5q,,2868
7573,fo45pF0XVuYCh5,,
7574,BcWIXCmnm,,
7575,wTDVQrkldCVpDZmaBQJk7W9cNK,,
7576,tBkqzaMhesC1FrtTruK,,
7577,2ORw86RTIRnuvJPCs4,84,
7578,SOzI1aHS,,2869
7579,LlIraAbeK0NsWgc8FGb,,
7580,xIQhM3Git5YlcA1gH4csa0MRVv9a,37,2870
7581,1vLgmtVFmFlKHsxDtB7r,,2871
7582,nxevBgj1V1E5t5O2y25ASiop7,234,2872
7583,donrIP5ahG,,
7584,mdMh2Y5,,
7585,1YVxh7C4USKR,,
7586,wDTWoadNQiInum,,
7587,Na82rKREni1issHbpcJXIW2b,,
7588,aw2Wb0SKX,224,2873
7589,ZtkYJbtcQzaP1GQm,,
7590,uC9cvaWQBZ,93,
7591,y0PJ0gk,,
7592,QleW3Qf7SztAW3,,
7593,nSz8iFh3N8K1MXVH4y7xQsV,,
7594,pJmVao4AoF5TG9fDmYYASngi7,,2874
7595,rjlsD,,
7596,eruxMgeF2WgVkMiItfN7SwQsPdY,,
7597,K82AlTH,199,2875
7598,LQEiTLouQyQ1JanSO6gNc3Zq,401,
7599,CtXK7sNdpM3v,,2876
7600,FJhe,,
7601,87Hhw,,
7602,DQHrKE9kjDQX,,
7603,dpmdwNkfyJQXo6rla2,,
7604,nUStAib,,2877
7605,PnzDt8DV4LuhWFDIXfxXPoe19SjN,298,2878
7606,u9OzuSPxmLTYivuW641DvlYyb,,
7607,fDq39Jk4ekj82fLnlcwWS,136,
7608,1W01LIpJZ,,
7609,qlJlKPjzqc6HqdVmyW,,2879
7610,7wc5ogF7rJuta0t9KLQeA5qypl,421,2880
7611,Bxxko8imqzYUwc,,
7612,kgG5ge2yTwlkB15P,,
7613,FnwuZCTOpAqVjxoPxNr0,,
7614,9FKuaNQAe5g9ufjBwPUOywFm2,52,2881
7615,TVTmtkXF9j,,
7616,0jZYze6umECDGs9lSMkrj,,
7617,YQBDJ,28,
7618,fiqJd5,,2882
7619,hU2hlhrJzmrHlZIfmj5E,,
7620,BLaIK4iLIQO5rNlUOa0WKamC,188,2883
7621,1Dj0gqJKov7P46Ev6rK7emGjsefuH,,
7622,TesBKkauvcupwENKv,,
7623,hrH5rVXDSuQksU8zKa9koD9lf,237,2884
7624,TJG9GwKtOgR,,
7625,F3CVMt1zsiNKP,,
7626,cYfxU4xbU5101G3aKFlMob,,
7627,UOYr1bq8m45MQmmt4ycLA,,
7628,t6iKMYgSfh9xRpjdDXVQ5,54,2885
7629,sorg9yJy,,2886
7630,HnDLnrSANWOpguaRAJ1KFvv7fRI,320,2887
7631,ZekG3o2sQFUrAYycR,,
7632,AFRJW,,2888
7633,3ayWNjVfFMMXWeF4a9CUE3mTn9,464,2889
7634,KQOmBaMLXU2mG1gWi8QFy,204,2890
7635,2YbDwOvx7vzQD9k7qtQEZXn,,2891
7636,lYBXBGG4nq8QSml,,2892
7637,tgFZNvcLpibCLSru,,
7638,X8HOiOTcT3fwAODa8aFxCsOA,,
7639,KOcN6vZ6,,2893
7640,P33lqsvcW54jujtv1MdKBiKw,,
7641,8wdJf2T,61,
7642,awQY,,
7643,MkruIPu5,,
7644,al5,,
7645,Ty,,
7646,TjPBMyga,,
7647,pzMz7JU15LRfs0AEuim2jJ165C2,185,
7648,LQZWssdfJbAQSBH,,
7649,mq,220,
7650,s0WDCX,,
7651,shKyGs4pUWYqhMhoHoQdvX2OI,,
7652,d0FX8YO1FIj0gl8s5K,19,2894
7653,leutbASbpSdyV6JXaJz9ZnnOag8,146,2895
7654,GlSXQQdvETY90uAXsxHes,,
7655,5AJ6sAoEsn0paRQgrRFL1PdzwF,126,2896
7656,g4Z9CUSLARkeNIThp21q6,,
7657,cLGYyT6AH0AfnQhabCAJ9ZH,,
7658,mhv7Uc,,
7659,Azfk8KVkMAK9HwMtSMQjngCzg,,
7660,V5aPcAFSxwl92pBqxQrhxCwqVi,17,
7661,dfQF5zWepcrXFIggQUilSFDrAn,,
7662,ujE6QsD20CHF7l78kWCjWJIMm,416,2897
7663,0MsviXGg4YkPYtFs2YVv6,,
7664,6Xibo4H7kvXGzwjFg2AXd6,,2898
7665,4I4INFEBFOAJV0,,
7666,IZzAhBHd,72,2899
7667,bffDScc6Wi80BCbBpT,,2900
7668,5YwUjs73gnv7H,,
7669,LzkPBrwAsuSjC8AdgyofbVFM,,
7670,05,241,2901
7671,J2Ny1e7zAx,,
7672,e9K149LQtIbnadZSPTK7Wul,,
7673,gBHQzx5e7cIF3IiR4dZubFFK,,
7674,b5n,,2902
7675,jKatPkmT5dmHVpGs6S770D4yIc,,
7676,1Ja6B0wEh8N2dl8q7oL8CUOZYdVy,,2903
7677,vRmEaWyERdJQ,,
7678,86s3NYs6xHeUhmGOEFGb80,,2904
7679,S50YvQQcm,137,
7680,AKl6G,,
7681,91159Y4FSbm04B8uKWxYHl2cfcziN,43,
7682,zhb8ujgfNsmnHLvslOCR4aN0gdTfR,92,2905
7683,MMxCfemkvB,,2906
7684,dg,,2907
7685,TTj9X9YiPdIcBh,,
7686,6JjuLs239NO3xVL,,
7687,ZtSd,320,
7688,YfPREoaa1Y4tHR512EgHJlCKseWfk,,
7689,mHIYZzm,,
7690,UC,,
7691,ZCeKRc8b7WpeIgG,,2908
7692,RiFpzjZv997fiyYihRsy,,
7693,E8yUFi0NcVTb4ohAyJ,,
7694,bPpDJK3W6l1QgciRP3t82a8IV0,,
7695,hsx,,2909
7696,5QOQAk1k8m,,
7697,BNN4BbvB,,
7698,bgOGEujJwjlLPcqksb4sgC4RNgujF,,
7699,3ZH0BL1Yh5wGa,,
7700,oFrtbTcQsNtqv7YPEFO8,281,
7701,dPQUIDHLqFVOr7bUdj,,
7702,VSARsK8P3u,10,2910
7703,0vPtFgCop9d9VNMunSOfXzyy,148,
7704,ydmLdo,,
7705,Ig4oPsuqkovUIdoQCOPA,,
7706,K8XfGiRv810ivMuAt5ZvAJ0l48,,
7707,l8Vu9PIynGx3Gv9WpBRIMY,,
7708,re0HgAVkKMs6ZP,,2911
7709,TpP8D9sZrHzFY1SSwLPL,126,2912
7710,YHg7UDkxnbUzj6ubkQNsbIPwrzEb,,
7711,yJxr,,
7712,Yom2fgaNX1qBMqIkkf5KMcckTD1VF,,2913
7713,i812SrXGLw,243,2914
7714,4tSuA3yfFqB2acLJrJU,79,
7715,m1Os91QqMdg,,
7716,eykLLgBFjKu4jZvD6enPmcC3i,,2915
7717,RTiAWD,27,
7718,Qjd,233,
7719,hNEBzzUSpfcrT6M1SxuX,129,2916
7720,Cfbcut9NREoA,191,2917
7721,ox8qUeky4nyM0PvBog2hqGjLhbc,111,2918
7722,ac,,
7723,pTqEZ,,
7724,jxRJ1Wr9rGt9C3rBTWUE96C,,
7725,XEQ5b1,,2919
7726,kDuD155CCIdvJN6JuSsBcmRVAN,,
7727,Cx8N7anjm7emBNclbq8p9XF,,
7728,BOaEaTYxcRJHNLhfu4p,,
7729,KBKaDTIaU,,
7730,9pNqjvqqRyeoDnXgsi5UUfXvQcl,,
7731,WvqxhYP1m7KDND7aVUn,,2920
7732,s6KGUuNT5d06ghU53mGfAhbKqP5t,12,2921
7733,UopZRhqPRTlHQAOaUGzgP7,,
7734,U8E9,433,
7735,9GCKe5mFthM3whHQjZk,141,2922
7736,rBcu,,
7737,UYxcwOoxUy39Auk,,
7738,VkHU77WQDxc,167,
7739,X4hXaBn,,
7740,HV,110,2923
7741,TLM,,
7742,unQrohi5CN8RXy5zhAJBwTSHigKx,136,
7743,ETPPcK2qA12FLap2rkoCOT,,2924
7744,F79dO5Jp0fD7c6,152,2925
7745,UNSCV14plquqyxeD,299,
7746,XsJ2Q2cYo0UR06DOREPAhY9Uc4cu,467,2926
7747,FCwd0WRq2kevx3z3oPi0,,
7748,UXNTMsbmzAwFJ6,,
7749,TuRCEs2aUfPfxk4yWitXgCxSD,,
7750,ckfD7JK2fl9tju3Cz8svZZYp6J1Q,,
7751,iu5dhiA6GFmFrW8DxdpWlxVTq,,2927
7752,yXqHqtlCT1cMb,67,2928
7753,bhONw8bM,,2929
7754,eqBU3,,
7755,ZgJVSCMW6hHxKuvUODKyfrRxQqG,118,
7756,PA,,2930
7757,eDE72aGzk4M4zweCMYCi,,
7758,DEhNw3s0XFNtC4kLb3njl,,2931
7759,bpVDboX1cZ,172,2932
7760,X0I8FK6ZetBbcsPiMk,,2933
7761,bDWMShzQkjAdiVLUyp,,
7762,GvI9Hv8qNLAJhf0Afuu3QBVNaIfA,,
7763,qxawzqMd4c5GjHUdb,1,2934
7764,FH9HkgiSwGpjb,,
7765,4cTsnQOS,,
7766,mzRup0U3n9taS3MowEXQPY92,315,2935
7767,MRU93HGEKTewGCCuU8l8gS,181,
7768,okRmA,,2936
7769,E8IcdUDFtKK27Jd9yfgCmFfpj,468,2937
7770,RlWgI3aqckzmm9yWK80jn2HGqSr,,
7771,yfZPCORiPViQ8Mr6,,2938
7772,iqVFVNMN4syhKU7z0CYpI,,
7773,O9q534Yw6v,,
7774,8kOSyadhmy,,2939
7775,eqgpDltwu8B7,,
7776,CLaZ4FwPgSf,288,2940
7777,a9eSAKgHiaNV1L2ckIkof8q,,
7778,37y0hnOnjWpKrbB0WHCsZ9,,2941
7779,CRbRXLWE,,
7780,LMCl7nsgKSVJeQ,,
7781,Hhs,139,
7782,1QU,348,2942
7783,bIZs48aFYc65Pa,,
7784,KPbJX6AE4fMF4wd8MRHiFb7gIO,,
7785,KuKfVLHw2BGhcWYP3ax2UbReEhNS,,
7786,c2Jvr30dxi,37,
7787,lkSppoI5TuXcK3G,136,
7788,MV1HV4wxYNRQyoajSQ4Gb1NAkedCD,,2943
7789,F4kW,,
7790,VAjA88bliKNwAadthmYXKi,,
7791,99,,
7792,n2LstXV0,,
7793,DtxAtRZH84hpAwqw,,
7794,fmwrQLFNvHDvFS08lv2H2J,,2944
7795,M3RjEBPiqJg71E9ev,58,2945
7796,nHXniqPKbM7viTYQ0PEzTx,,
7797,AtON5f,,
7798,grBVi8Zzcw1ZCbtzafsAOk5Jag6A,,
7799,jD7eSGq6TMd5bXp,86,
7800,lyzmjId32iG65m8RF4IM,,
7801,syMCS,,2946
7802,8M3BOQgu75B0,,
7803,lBVFUcMIfwittxSCPpplvQkVmAG61,304,2947
7804,v0kk6LsOdLmTBO,73,2948
7805,cy85GUb,,2949
7806,9BpSnzYJ068bOSpnmHH8bgTGe,,2950
7807,do3O5BldBTakDC2i4IqAfxrBJP,184,
7808,FL9gRP3Yc,,
7809,LsFTZ,,
7810,DrqpUyg,,
7811,RTwgGvArnp4L30Kx2nqib4mbiix,132,
7812,NP7GkXh9ECeGO7x1e6R0Q,,2951
7813,pouzU,,
7814,5hvHSuPWt9PJRAnHVJJMvy,480,2952
7815,cHjnKyZo8vUPw6QH,,
7816,P6st4upyVQopt,,2953
7817,FOhOzCHfDMkPb,,
7818,MWqrjMS,,2954
7819,GvKNxdiu,83,2955
7820,p1T8nWoLeuZFs7tekf,,
7821,ogSZ3wQ4tv5UmaENe08yOgJkee2X,,2956
7822,R44vsmjQwrtxQfuwK,,
7823,4KoY,,
7824,Z0KQGGtm7,45,2957
7825,4lZJFL8,287,2958
7826,drkww2xZnmfZa8S7DWpeV1HzKVIY,,
7827,ToOJP,85,
7828,bFzweZAa3SAU21I4uaEJX0ctq,,
7829,K2hDdilokqtUBpkgByoyv,,
7830,NckAkKR,,
7831,fCjgpWAhwJDLWr8,,
7832,YLFRkpR,,
7833,4xIk6M4tKwMadAJn,,
7834,c01imZrOSHgzCi5a4O,412,
7835,jNIUp9ZJmPcvqLkciwwbdkrpHLIwp,,
7836,UNtHShQF,366,2959
7837,jAw5cAbkWf,263,
7838,UNgJh2cNlFqoZrF,231,2960
7839,inbtkHA2QzUWj3SA5gKi,,
7840,gMsMlCJh0P1675ShN2Xnm4HjrgrE,,2961
7841,UJt,,2962
7842,iHkDMUrs4xPh,19,
7843,xGoHuoQKCCW2VbiAUzkCr,156,2963
7844,NXHfi7sLZa0PKzeqKIFv,,
7845,OeHHV,,2964
7846,uBboslRN4Det5AlDzt0,,2965
7847,jvjzqjQ,156,
7848,fJcAQEb9ipc5MTvAb8vP,,
7849,rk,,2966
7850,GYaAli,22,
7851,5h2vvgTLjzRHVuIsrwR,,
7852,tjUNMh,,2967
7853,ahTwCGoeonyPcf0,218,2968
7854,PyhdTChC1xQMqnVE8,330,2969
7855,fy7uQBe8Smj,,
7856,nCYdBFm,,
7857,AQ7ExR5VEHd3XMESy,,
7858,11V0ZFDrTFOt8Brqo61OnoK,,
7859,hvjd7ZnskZ,311,2970
7860,H9,279,2971
7861,pKo9UNq4acOXJHher9VXUCQQ3,,
7862,lrdkJNAgUqcmVvwftrLkHBNKV7,56,2972
7863,LoRrQ,,
7864,O1s8fWkdbj31RR22zu3Lm9FNW,,2973
7865,eqMj0opJ45izNp0c52kHlqA,,2974
7866,fIMqK1Nsxk9qac,269,2975
7867,IlYX6rQZGRhgJjYx1sMgwsY,186,2976
7868,gReFLmmxEDu7d,474,2977
7869,6R7VWBcjyiY2V,,
7870,14jQYxRHoQOUDQNg5iyuRPs0NODd,,
7871,TGc8C,213,
7872,TFksOISQLuw,450,
7873,Gel7VUTZKV3gsxChdiMTH,136,2978
7874,57MLlv9,362,
7875,8VPWjDU4eVxt3Ko2G81aq,,
7876,t6d5F6QvpYwOasfRj,,
7877,pezvyZOHZBn,,2979
7878,2HplD9LOCfRvaEhYh4MASEDaF,,
7879,KSKK6Xm,66,2980
7880,oV,158,
7881,noXbZoBwP,99,
7882,7jGyIzcQw4dG0nvliT4rdN3D,,
7883,BVbud9kzRosfklS,,
7884,Z9dbUNgL,,2981
7885,yMNHEX,,
7886,nYlfoAA4MhDgSevQERt,,2982
7887,tzGGqeM40pCWG59Iyg,,
7888,Ay,,2983
7889,bNqfLpgoex8nMCdWXcVlsH,,2984
7890,aB82Ik,411,2985
7891,LjpBhLn,45,
7892,uif4dc48MMJeAO,,
7893,y0ay1epwcAqSw1RlWbZXk5,,
7894,lNP0r1G6lJNDkCJ4BWNWJ6Ky,,
7895,ujacTa2gTwRZv3IMz0uhqhxuYAX7,,
7896,5xhpeCEZ7oPOCH0qd7KveJ,,
7897,NPRfPiVecwmszThmpg,162,
7898,RFJnAnbq1ldPIJNJuX6ML9mlY8A0,,2986
7899,pT0rdQkf2uqeJLfUfTOv1GeyX44QD,,
7900,jTZ,,2987
7901,WJXZIaHHI8,398,
7902,jpY7kiT3lVo,,2988
7903,qvi9ZV0SEwo6CJcK,,2989
7904,6wa,61,2990
7905,O2r0wRIsyGldnTbyCFAPZuvqDAtP,,2991
7906,u11iWiiSw5gm59Rs2,,2992
7907,Jo,,2993
7908,DhpwewuXIQ1i3030447Yop9oj,,
7909,6COS3GsuJoB,44,2994
7910,ZECuDQZZzB,,
7911,OZwLNKCVTA2ZN6,,
7912,Unl,,
7913,AN59TMvv,30,
7914,YyhkhrZktVNNE3hVGIR8iD,256,2995
7915,YZ7Q57lCH1C,,
7916,yviZqg44FSQpkzmo2FIZnal6ABU,,
7917,rpZOEbIdSxc72mL,,
7918,SKio6p5kpXphG7Uf,,
7919,iHp03f772Oug6wkl0,,2996
7920,MeGYVhRqvRWk169,,
7921,1jM21OykBc9AddRnX8,,2997
7922,dUIrbxfyChpvIOwYnSaPZtB,,
7923,17NvOWR4223mgPiUqTbcd,,
7924,2gAUdvMZy4bk,,2998
7925,6gCD,,
7926,MGW,,
7927,9KcX07MaVl36iHqeaI,,
7928,nrVzQndjQsPnXlyWD78l,,
7929,OkkVd,324,
7930,2CxK2nkE,155,2999
7931,rHC7STrZeqdPX1Mia3Th8nI5,228,
7932,LGlJBuAYKH73NxrJHUN,,
7933,wZ,,
7934,R1a,,3000
7935,tz7g2D5BrlyIocdmfF,,
7936,5wwv0bnVSArdB1n8uKcJR,491,3001
7937,9bx1ckvgK7rnU7LH,,
7938,zqGvvp,,
7939,yJGraN1bHlux6PKpeHLT9GrFD,,
7940,O3,,
7941,OcDDWc3N5cWGZcW2Yn01igj8ST6,301,3002
7942,Ta7u5LtY,,3003
7943,NRbHQ0fNQySaGFuhIZgc,,3004
7944,6M63SJH7o1dhbHf3F,83,
7945,SR2j,79,3005
7946,5R0aJGI6ytu,,3006
7947,G63VcHr2Etmp61MQnvpQ,,3007
7948,m0tLXZb7M81VlHJx,,3008
7949,0JufIL,,3009
7950,9d,,
7951,JVBRD31QtB9,332,
7952,u4NBuAEGnQRJk,,
7953,BkOarPD0Q0,187,
7954,7eezsqndw01RfWXPh,,
7955,BErjqnb98Fil2GXm,,3010
7956,Q7PQyLte1T2dN1HNka7YA,,
7957,yW5jtmQeB,,
7958,o77L2oNgbJ9s91iehOH3Rm0Sm1j0,,
7959,rNaEMQRUhNacuYQxAiDWcR6d1f,194,3011
7960,OeY4,,3012
7961,MtmbilKpdqjk3v,,3013
7962,MGwuqF5DWkBwfi3AYk,,
7963,iHYXyIpzDdirfyPINR,,
7964,Z6OcyJ,,
7965,Aazo,367,
7966,J1oaY2jdqdVUNU77B0PQzbOnTE8q,,
7967,Lspk1QD0d5lQ6b,242,
7968,zwTP3fqxyvHEG09V41,,
7969,ejzML81QFRQznmCPBqskbn1,281,3014
7970,r6tPzQM,,
7971,RAvvVyrM6ETa5MWshmlRc8,,
7972,RkB5qLSgTHNLbFNBQTWoXF4,,
7973,SzS,,
7974,gD3L42qv4fCuwXc3O9WAA4f8T,,
7975,B65Xmh3rguf9PX7Rc,,3015
7976,XD5AV4E1SiiAxeaG,,
7977,1Ryu1rT4xeYrT,,
7978,peF03KrpkgHLCPN6riXzdvzzphP,254,3016
7979,kbio2nWX1IzcEK7IwbxgF85qMfVo,101,3017
7980,ECyvZiK,116,3018
7981,978V1i9RzNEVEJkWhlb,,
7982,hoUCWJl9UEkjoJovfdjiF,,
7983,KsJ2nu,,3019
7984,eR0c89gRXTO43Xv3mtc7,,
7985,ElIlLHRHLcsM,,
7986,y17ctkPqV3Oymb5U,,
7987,OPHiYim0M1P3v,,3020
7988,wPgmzehpk0BSV6mU,27,3021
7989,lGYLyqbn,,
7990,CuzAXIUu,182,
7991,lvfCbatqqdP,176,3022
7992,hbFufErtGhsZ1Gsi0AopbSao,,
7993,tzdA4SUp,,
7994,JWOLtPPzGhrggh,,
7995,eE9,,
7996,peujug1Bh,,
7997,5KmS3bpWB59FVvfY3go9KK1,,
7998,D7NIgS54Q,,
7999,490HcCtB28OHHxQB1W0VuLeyOp7,,
8000,XXOjNuu8Xdlx7Drcn,,
8001,yDAmMopA0Ih4YiUjNKuXITc,,
8002,C4etHwcF,,
8003,ivqBnR,,
8004,2u,,
8005,MZgvfxjpsSYRXAhWa,72,3023
8006,KQIP1gEcn3iyfKaddQ23,,3024
8007,hC4TkWw1w,,
8008,Q08yxsP1x9XI3,,
8009,oMoK2PlgidBCjiT,,
8010,dqgc9izjWNfGQoZt,,3025
8011,cI,,
8012,phPVnJZryGYifNBQ,,
8013,GNcR,97,
8014,RA,,
8015,tvKCrlqlwvczKXUIYNFO,32,
8016,YQc7fyHSRBaL6OYAAYxeg,,
8017,sF7KqpQZH0rOPotzPvmK,64,3026
8018,Dew1mfmT6JV75WuKFlO,169,3027
8019,7VFk1ggsIHAbu8ClXZnJJ,,
8020,x22EbhCxHTNKk,,
8021,lXI,,
8022,iLskClU5Qj3T6KXb,,
8023,62i,,
8024,N5ohmn5uiJakmvTi,,
8025,stNPxwplwCfR68X,,
8026,1Z2uhuYjy8sAIsjdfsBHP,,
8027,FgL6KCSwMNLVKc4kK0TV,,
8028,pCRCXlxnCq,,
8029,BEU9WSwA8eRiLc9Z,190,
8030,JYZuwElLBeOCp9W6uxBxF7,,
8031,g7vj2L7RfWB7noCnOMDMavVr1K4YC,,
8032,0QTEVdz,,
8033,Y8JWlSd97,63,3028
8034,JpkVqVULAkEXna,,3029
8035,IkNcZ9QYKPo,,
8036,bizP1aXzVSqPsFHH,,
8037,DAceo7euUgtDOJ,,
8038,QRbjPUNlvq7zASUV3IcV7mxUGA,,
8039,w3j,386,3030
8040,VkCLyVY,,3031
8041,94lGuZP3TymVvbfJR,,
8042,0jd1WnSf60zkw,122,
8043,qctI,,3032
8044,8XLfI82JWTpW2oh,,3033
8045,EVS2lRBCpzvP3Y,,
8046,HG241rkT7eZirrZ,38,
8047,gE,,
8048,IsBBsqYE08FHRx5y9cqjel7n,,
8049,V5laoww7,,
8050,ThY6Bbi5pnOv8QM8ZGS1sETK,,
8051,lbf01uy5tk2p,,
8052,yh42Bdq7TE,,
8053,y74zHWqKPS7lbWvlKJtQMwaHZGyve,,3034
8054,Zi86qPrrJRUj9mlUD,,
8055,urxG0FUvaOxjs80Z3hgQkRzQk,26,3035
8056,pWXkFRP3SOZPJW30r6gBEo8g5,,
8057,kgdc9d5cGQDLEhAchKOZvf2n,,3036
8058,23EvzbpJ1,,3037
8059,MHRerSK54NUfLKFJlGPD,,
8060,6SWD43E0vD,,
8061,o03JgHf45bizkweERaX0TN7TtC77,24,
8062,Ml0pqujNus28hu1KVCy,300,
8063,Cm9so1F7upO2U2mCQ,,
8064,1g,,3038
8065,Y8h27STu7qVSjUGs9dwoWQ9zz,192,3039
8066,aaweLYP,,
8067,S19snsQkOQBY21U27i,192,
8068,1lv2xnhrGOdAK1pe029,93,3040
8069,eqK91yQwZHkRYi54FL6ivo2ZsQMQP,277,
8070,gW2lqN,,3041
8071,NHW2yEJFfEbHB,,
8072,9L2luYrkYbFzW,100,3042
8073,9rYO41,,
8074,ehUNsc8j6,404,
8075,JcPyZMUWGOyRcqAngV,,3043
8076,Pq7ooNhqYulfOfN8JDzO1F8yT,44,
8077,VaR68ye8lJxikcqi2IxuGJJL,156,3044
8078,EKXcJLRKVfz2bYyRvmBAnuV,,
8079,PsCEUxph6pJ,44,3045
8080,bDQ624uPqm4IV9PsUWhIK87,290,3046
8081,0hteEoHUUV,275,3047
8082,PW3Ve5ODuUmcLn7j7WgDDjJo,,3048
8083,qlCTzCYfL2L8h,394,
8084,JzUd610FmQ6LM3DCJpZuoNcW,,
8085,naxT,,
8086,2t5xFjvz08OrQSgbX7L9sNklX9h,,
8087,Sb,,
8088,N7gJJakR,,
8089,lDk1J,,3049
8090,HFihhRHYWfQBs,,
8091,krAOGrHh,,
8092,ZCCX2,,3050
8093,yZTO3j5pjcqgYJjbYGBtVxdj,,
8094,IEOke9hy9SKJq,,3051
8095,62EegiKdtRc,,
8096,BxSvm25cshMUxWtaKK,,
8097,1YKx2lqeenVio1kTw32ORQJcHc,,
8098,GDLtxuk46aJOPWvPbb35zs,,
8099,ulqCuQlsAxQ32BvuUD6hbX,,3052
8100,cI,,3053
8101,gkiHMO4nCpezUs,,
8102,RIjafANmGG5pXVvFQXLjsFKsBAT4,,3054
8103,xNROzbOwuNTw,,
8104,5uBsbxPCkdt2mHh,,3055
8105,5oR3q4HdUmcJQUUY9u7UaCgPvY,,
8106,365M9b,,3056
8107,qKGo1FFaOh8NIs94sBCzfjL,,3057
8108,Sm2RbHb5a9ifwSSHkc2Wmk8mqZSTL,109,
8109,44TvaBHW3r3aQwWCFFxMh,,3058
8110,Xz37PrHuzMF4YmxhBrb0mkmcZNb12,308,3059
8111,twwLzfabdhzsAzwra0znK248O5oQ,,
8112,H2PYN,,
8113,PdryvB3Wb,,
8114,3JipgSC3mq,,
8115,thnKdVk,,3060
8116,D512,487,3061
8117,ZoenAt8aEbdxyclGBXhIcIL3tsoCy,,
8118,L3krw0PEuMvLxTEPUp9l3DB,,
8119,zPN4tl,,3062
8120,4MdBv7SFswtDxVS7SDL7hhGA13j,379,
8121,759uWvy7rpgMgIOWj,,
8122,bFRSR,,3063
8123,gggJUp9o1pR13tmIBzZJjGi,92,
8124,a1WXQ,,
8125,YmDBSArL,341,3064
8126,MqKX8E,,
8127,LO,,3065
8128,BFi,,
8129,q5q9ojtSG7Aa8JenYIlmKwvKRCDW,,
8130,AbnVY,,
8131,NkIEYNQVyjmdiI5YHMaLZZd7,,3066
8132,geQ15vyTpl8BW6dDpHubtvDLoH,,3067
8133,iANl6iVVHOUw8fkF2,,
8134,66KsiP3rGN,,
8135,KqmZBq5HotVeaFuZsDfFWyxdzYq,339,3068
8136,gwKvx,,
8137,rYbp25uYhNm1c77mjSRv1N82T1z,,3069
8138,P8xXToW4V,,
8139,ElkGh5Pc6Lq7ew06Nh9CHe7s4teEq,,3070
8140,7DGJKKNbPsNqlNCNlOUQzjV,,
8141,HzzJHbQuT4LYlvp7ewONDM,,3071
8142,Ffhxwe9Z2KZEgluYS14Ht5lBGg7,,
8143,8OUFi5MQcR7cuf8NzoF,,3072
8144,FHe9O4q6Lolb,131,
8145,u959pB5WhRO9YxppDEsUwc9h,311,
8146,xyk6IQFaAWNe2c,111,3073
8147,FuT63Sekw5IkNA,,
8148,ZzFrAl8BNfLFB4N928LXlTz27F5U,,
8149,1KiiZZaffqzX5nbgleDZZ,,3074
8150,gG9xVzjmbZkhl7hv,258,3075
8151,pgdKQObMRAoL,,
8152,S8HF9eAPDqtTKMX4V686Df8G,,
8153,Yh50B6ggOQCUQLQZoEf,155,
8154,00cQnM,,
8155,xwPH1JnsyMj7evUP,,3076
8156,LFaq78GLCyi2mylR2ZIoMK8obTE,,
8157,j31yJQ,,
8158,DGssoxITC972BOEC,,
8159,kGQJ3Ex069vQD6EKiJZ7Xj,,
8160,5YPAc6S7x,,3077
8161,KgCzqfxvn3R0,,
8162,MWrTPj,,
8163,W5yaWbXmyJ,,
8164,PvEgE92jHcEFRitcT3ft1aCPR7,238,3078
8165,ZPvE8p,,3079
8166,dvuK,,
8167,xuBCkSvftgmxAtVqfykRl9RYJX,,
8168,s9mcNAi5r93lIv5VtEWnQubmQE,275,3080
8169,aUpVXlPX0ZyHgwaFFr3dsuOj7lzF,,
8170,mUzDNDOaa3R2i,,
8171,sf,,
8172,NLEQ,,
8173,wmUYyHT8,,
8174,jazROlqwBsbwg53s,,3081
8175,kz,,3082
8176,Bm9IHPougHRjGyYFZnUVGkW4,343,3083
8177,FAZSpjIpoqTMAXFruanntX,,
8178,elOx1qBdkTwuHApf5i9D,15,3084
8179,3iEdF8NvPeVDxF0D,465,3085
8180,Hnw9ZjM66Cl6HRfr,30,3086
8181,xFxXMXpwaKnC,208,
8182,XMK5EHNi1dZZcJ7V2MDw,,3087
8183,OztF28utcui3oK9,,3088
8184,M3mDU3d4BxD,,
8185,Pv9Tl5tm0fkiv,,
8186,ohaJimbLDE3v,,
8187,k1ZHtZ203AVWOMMSSrMLfT1zf,426,3089
8188,1uFl,,
8189,HXEMvry9Er7VEQlXg,,
8190,ZLcCc6RlghVgu2,,
8191,MoBKk3WOkEHVRH7CaiXmJc2GCS,,
